encoderAngle	rotations	 potentiometerVoltage	ideal voltage
-1439.384766	3.998291016	1.296875	1.319436035
-1440.263672	4.000732422	1.32421875	1.320241699
-1441.054688	4.002929688	1.30078125	1.320966797
-1441.933594	4.005371094	1.30859375	1.321772461
-1442.8125	4.0078125	1.31640625	1.322578125
-1443.691406	4.010253906	1.29296875	1.323383789
-1444.658203	4.012939453	1.31640625	1.32427002
-1445.537109	4.015380859	1.296875	1.325075684
-1446.416016	4.017822266	1.31640625	1.325881348
-1447.294922	4.020263672	1.31640625	1.326687012
-1447.998047	4.022216797	1.30859375	1.327331543
-1448.613281	4.023925781	1.328125	1.327895508
-1449.316406	4.025878906	1.30859375	1.328540039
-1449.931641	4.027587891	1.328125	1.329104004
-1450.546875	4.029296875	1.30859375	1.329667969
-1451.074219	4.030761719	1.3203125	1.330151367
-1451.601563	4.032226563	1.3203125	1.330634766
-1452.128906	4.033691406	1.3125	1.331118164
-1452.744141	4.035400391	1.328125	1.331682129
-1453.359375	4.037109375	1.3046875	1.332246094
-1453.974609	4.038818359	1.328125	1.332810059
-1454.589844	4.040527344	1.31640625	1.333374023
-1455.380859	4.042724609	1.3203125	1.334099121
-1456.171875	4.044921875	1.32421875	1.334824219
-1456.962891	4.047119141	1.3046875	1.335549316
-1457.753906	4.049316406	1.34375	1.336274414
-1458.457031	4.051269531	1.3125	1.336918945
-1459.248047	4.053466797	1.33203125	1.337644043
-1460.039063	4.055664063	1.32421875	1.338369141
-1460.742188	4.057617188	1.31640625	1.339013672
-1461.533203	4.059814453	1.33203125	1.33973877
-1462.412109	4.062255859	1.31640625	1.340544434
-1463.203125	4.064453125	1.33984375	1.341269531
-1463.90625	4.06640625	1.32421875	1.341914063
-1464.697266	4.068603516	1.328125	1.34263916
-1465.400391	4.070556641	1.3359375	1.343283691
-1466.103516	4.072509766	1.3203125	1.343928223
-1466.630859	4.073974609	1.34375	1.344411621
-1467.246094	4.075683594	1.31640625	1.344975586
-1467.949219	4.077636719	1.33984375	1.345620117
-1468.740234	4.079833984	1.328125	1.346345215
-1469.443359	4.081787109	1.33203125	1.346989746
-1470.322266	4.084228516	1.34375	1.34779541
-1471.201172	4.086669922	1.3203125	1.348601074
-1472.167969	4.089355469	1.34765625	1.349487305
-1473.046875	4.091796875	1.33203125	1.350292969
-1473.925781	4.094238281	1.33984375	1.351098633
-1474.716797	4.096435547	1.33984375	1.35182373
-1475.507813	4.098632813	1.328125	1.352548828
-1476.123047	4.100341797	1.34765625	1.353112793
-1476.5625	4.1015625	1.328125	1.353515625
-1477.089844	4.103027344	1.3515625	1.353999023
-1477.529297	4.104248047	1.3359375	1.354401855
-1477.96875	4.10546875	1.33984375	1.354804688
-1478.496094	4.106933594	1.34375	1.355288086
-1479.023438	4.108398438	1.328125	1.355771484
-1479.550781	4.109863281	1.359375	1.356254883
-1480.253906	4.111816406	1.3359375	1.356899414
-1481.044922	4.114013672	1.34375	1.357624512
-1481.923828	4.116455078	1.34375	1.358430176
-1482.802734	4.118896484	1.33984375	1.35923584
-1483.945313	4.122070313	1.359375	1.360283203
-1485	4.125	1.328125	1.36125
-1486.054688	4.127929688	1.35546875	1.362216797
-1487.021484	4.130615234	1.33984375	1.363103027
-1487.8125	4.1328125	1.35546875	1.363828125
-1488.691406	4.135253906	1.35546875	1.364633789
-1489.482422	4.137451172	1.34375	1.365358887
-1490.361328	4.139892578	1.36328125	1.366164551
-1491.152344	4.142089844	1.34375	1.366889648
-1491.943359	4.144287109	1.36328125	1.367614746
-1492.734375	4.146484375	1.3515625	1.368339844
-1493.613281	4.148925781	1.3515625	1.369145508
-1494.492188	4.151367188	1.36328125	1.369951172
-1495.458984	4.154052734	1.34765625	1.370837402
-1496.337891	4.156494141	1.37109375	1.371643066
-1497.128906	4.158691406	1.34765625	1.372368164
-1498.095703	4.161376953	1.36328125	1.373254395
-1498.886719	4.163574219	1.359375	1.373979492
-1499.853516	4.166259766	1.34765625	1.374865723
-1500.820313	4.168945313	1.3671875	1.375751953
-1501.787109	4.171630859	1.3515625	1.376638184
-1502.929688	4.174804688	1.37890625	1.377685547
-1504.160156	4.178222656	1.35546875	1.378813477
-1505.566406	4.182128906	1.3671875	1.380102539
-1506.884766	4.185791016	1.3671875	1.381311035
-1508.115234	4.189208984	1.359375	1.382438965
-1509.169922	4.192138672	1.37890625	1.383405762
-1510.224609	4.195068359	1.36328125	1.384372559
-1511.279297	4.197998047	1.37890625	1.385339355
-1512.246094	4.200683594	1.3671875	1.386225586
-1513.125	4.203125	1.3671875	1.38703125
-1513.828125	4.205078125	1.3828125	1.387675781
-1514.619141	4.207275391	1.36328125	1.388400879
-1515.322266	4.209228516	1.375	1.38904541
-1515.9375	4.2109375	1.3671875	1.389609375
-1516.552734	4.212646484	1.3828125	1.39017334
-1517.080078	4.214111328	1.375	1.390656738
-1517.607422	4.215576172	1.375	1.391140137
-1518.134766	4.217041016	1.37890625	1.391623535
-1518.662109	4.218505859	1.37109375	1.392106934
-1519.013672	4.219482422	1.38671875	1.392429199
-1519.365234	4.220458984	1.37109375	1.392751465
-1519.716797	4.221435547	1.37890625	1.39307373
-1520.068359	4.222412109	1.3828125	1.393395996
-1520.419922	4.223388672	1.3671875	1.393718262
-1520.683594	4.224121094	1.390625	1.393959961
-1521.123047	4.225341797	1.36328125	1.394362793
-1521.5625	4.2265625	1.38671875	1.394765625
-1522.089844	4.228027344	1.375	1.395249023
-1522.705078	4.229736328	1.37109375	1.395812988
-1523.408203	4.231689453	1.390625	1.39645752
-1524.111328	4.233642578	1.3671875	1.397102051
-1524.814453	4.235595703	1.39453125	1.397746582
-1525.605469	4.237792969	1.37109375	1.39847168
-1526.308594	4.239746094	1.38671875	1.399116211
-1527.275391	4.242431641	1.38671875	1.400002441
-1528.242188	4.245117188	1.37890625	1.400888672
-1529.208984	4.247802734	1.39453125	1.401774902
-1530.087891	4.250244141	1.37109375	1.402580566
-1531.054688	4.252929688	1.40234375	1.403466797
-1532.021484	4.255615234	1.3828125	1.404353027
-1533.076172	4.258544922	1.390625	1.405319824
-1534.042969	4.261230469	1.39453125	1.406206055
-1535.097656	4.264160156	1.37890625	1.407172852
-1536.064453	4.266845703	1.40625	1.408059082
-1537.207031	4.270019531	1.3828125	1.409106445
-1538.261719	4.272949219	1.40234375	1.410073242
-1539.492188	4.276367188	1.39453125	1.411201172
-1540.810547	4.280029297	1.39453125	1.412409668
-1542.304688	4.284179688	1.40625	1.413779297
-1543.710938	4.288085938	1.390625	1.415068359
-1545.117188	4.291992188	1.41015625	1.416357422
-1546.611328	4.296142578	1.39453125	1.417727051
-1548.017578	4.300048828	1.40625	1.419016113
-1549.335938	4.303710938	1.40625	1.420224609
-1550.654297	4.307373047	1.39453125	1.421433105
-1551.972656	4.311035156	1.41796875	1.422641602
-1553.203125	4.314453125	1.39453125	1.423769531
-1554.345703	4.317626953	1.41796875	1.424816895
-1555.488281	4.320800781	1.40625	1.425864258
-1556.542969	4.323730469	1.41015625	1.426831055
-1557.421875	4.326171875	1.4140625	1.427636719
-1558.388672	4.328857422	1.39453125	1.428522949
-1559.091797	4.330810547	1.421875	1.42916748
-1559.794922	4.332763672	1.40234375	1.429812012
-1560.410156	4.334472656	1.421875	1.430375977
-1561.025391	4.336181641	1.4140625	1.430939941
-1561.728516	4.338134766	1.40625	1.431584473
-1562.34375	4.33984375	1.42578125	1.432148438
-1563.046875	4.341796875	1.40234375	1.432792969
-1563.837891	4.343994141	1.4296875	1.433518066
-1564.804688	4.346679688	1.41015625	1.434404297
-1565.683594	4.349121094	1.41796875	1.435209961
-1566.650391	4.351806641	1.421875	1.436096191
-1567.617188	4.354492188	1.4140625	1.436982422
-1568.583984	4.357177734	1.44140625	1.437868652
-1569.638672	4.360107422	1.40625	1.438835449
-1570.693359	4.363037109	1.43359375	1.439802246
-1571.660156	4.365722656	1.41796875	1.440688477
-1572.714844	4.368652344	1.41796875	1.441655273
-1573.769531	4.371582031	1.43359375	1.44262207
-1574.912109	4.374755859	1.41796875	1.443669434
-1576.054688	4.377929688	1.44140625	1.444716797
-1577.197266	4.381103516	1.421875	1.44576416
-1578.251953	4.384033203	1.43359375	1.446730957
-1579.130859	4.386474609	1.4296875	1.447536621
-1580.009766	4.388916016	1.42578125	1.448342285
-1580.800781	4.391113281	1.4375	1.449067383
-1581.591797	4.393310547	1.41796875	1.44979248
-1582.470703	4.395751953	1.4375	1.450598145
-1583.261719	4.397949219	1.4296875	1.451323242
-1583.876953	4.399658203	1.43359375	1.451887207
-1584.492188	4.401367188	1.4453125	1.452451172
-1585.283203	4.403564453	1.41796875	1.45317627
-1585.986328	4.405517578	1.44921875	1.453820801
-1586.777344	4.407714844	1.4296875	1.454545898
-1587.392578	4.409423828	1.44921875	1.455109863
-1588.007813	4.411132813	1.44140625	1.455673828
-1588.710938	4.413085938	1.4375	1.456318359
-1589.326172	4.414794922	1.44921875	1.456882324
-1589.941406	4.416503906	1.4296875	1.457446289
-1590.46875	4.41796875	1.453125	1.457929688
-1590.908203	4.419189453	1.43359375	1.45833252
-1591.347656	4.420410156	1.4453125	1.458735352
-1591.699219	4.421386719	1.44140625	1.459057617
-1592.050781	4.422363281	1.4296875	1.459379883
-1592.490234	4.423583984	1.453125	1.459782715
-1592.929688	4.424804688	1.4296875	1.460185547
-1593.369141	4.426025391	1.45703125	1.460588379
-1593.984375	4.427734375	1.4375	1.461152344
-1594.511719	4.429199219	1.4453125	1.461635742
-1595.039063	4.430664063	1.453125	1.462119141
-1595.478516	4.431884766	1.4375	1.462521973
-1595.917969	4.433105469	1.453125	1.462924805
-1596.445313	4.434570313	1.4375	1.463408203
-1596.884766	4.435791016	1.453125	1.463811035
-1597.324219	4.437011719	1.44921875	1.464213867
-1597.939453	4.438720703	1.44140625	1.464777832
-1598.554688	4.440429688	1.453125	1.465341797
-1599.521484	4.443115234	1.44140625	1.466228027
-1600.488281	4.445800781	1.47265625	1.467114258
-1601.630859	4.448974609	1.44921875	1.468161621
-1602.861328	4.452392578	1.45703125	1.469289551
-1604.091797	4.455810547	1.45703125	1.47041748
-1605.234375	4.458984375	1.4453125	1.471464844
-1606.376953	4.462158203	1.4765625	1.472512207
-1607.695313	4.465820313	1.4453125	1.473720703
-1608.925781	4.469238281	1.4609375	1.474848633
-1610.15625	4.47265625	1.45703125	1.475976563
-1611.474609	4.476318359	1.453125	1.477185059
-1612.880859	4.480224609	1.47265625	1.478474121
-1614.375	4.484375	1.44921875	1.47984375
-1615.693359	4.488037109	1.48046875	1.481052246
-1617.1875	4.4921875	1.45703125	1.482421875
-1618.505859	4.495849609	1.46875	1.483630371
-1619.912109	4.499755859	1.47265625	1.484919434
-1621.318359	4.503662109	1.4609375	1.486208496
-1622.548828	4.507080078	1.484375	1.487336426
-1623.603516	4.510009766	1.45703125	1.488303223
-1624.746094	4.513183594	1.48828125	1.489350586
-1625.800781	4.516113281	1.46875	1.490317383
-1626.767578	4.518798828	1.47265625	1.491203613
-1627.822266	4.521728516	1.48046875	1.49217041
-1628.789063	4.524414063	1.46875	1.493056641
-1629.931641	4.527587891	1.4921875	1.494104004
-1630.986328	4.530517578	1.4609375	1.495070801
-1631.953125	4.533203125	1.484375	1.495957031
-1633.007813	4.536132813	1.4765625	1.496923828
-1633.886719	4.538574219	1.47265625	1.497729492
-1634.765625	4.541015625	1.48828125	1.498535156
-1635.644531	4.543457031	1.47265625	1.49934082
-1636.435547	4.545654297	1.4921875	1.500065918
-1637.138672	4.547607422	1.47265625	1.500710449
-1637.929688	4.549804688	1.484375	1.501435547
-1638.720703	4.552001953	1.48828125	1.502160645
-1639.6875	4.5546875	1.484375	1.503046875
-1640.566406	4.557128906	1.50390625	1.503852539
-1641.708984	4.560302734	1.47265625	1.504899902
-1642.763672	4.563232422	1.49609375	1.505866699
-1643.90625	4.56640625	1.484375	1.506914063
-1645.3125	4.5703125	1.48828125	1.508203125
-1646.630859	4.573974609	1.50390625	1.509411621
-1648.037109	4.577880859	1.48046875	1.510700684
-1649.707031	4.582519531	1.51171875	1.512231445
-1651.464844	4.587402344	1.48828125	1.513842773
-1653.046875	4.591796875	1.5078125	1.515292969
-1654.365234	4.595458984	1.5	1.516501465
-1655.771484	4.599365234	1.48828125	1.517790527
-1657.353516	4.603759766	1.51171875	1.519240723
-1658.847656	4.607910156	1.49609375	1.520610352
-1660.253906	4.611816406	1.515625	1.521899414
-1661.572266	4.615478516	1.5	1.52310791
-1662.890625	4.619140625	1.5078125	1.524316406
-1664.121094	4.622558594	1.51171875	1.525444336
-1665.175781	4.625488281	1.5	1.526411133
-1666.142578	4.628173828	1.5234375	1.527297363
-1666.933594	4.630371094	1.5	1.528022461
-1667.900391	4.633056641	1.51953125	1.528908691
-1668.955078	4.635986328	1.51171875	1.529875488
-1670.273438	4.639648438	1.5078125	1.531083984
-1671.591797	4.643310547	1.53125	1.53229248
-1672.998047	4.647216797	1.5	1.533581543
-1674.667969	4.651855469	1.53515625	1.535112305
-1676.425781	4.656738281	1.5078125	1.536723633
-1678.183594	4.661621094	1.52734375	1.538334961
-1680.029297	4.666748047	1.52734375	1.540026855
-1681.875	4.671875	1.51953125	1.54171875
-1683.896484	4.677490234	1.5390625	1.543571777
-1685.917969	4.683105469	1.51171875	1.545424805
-1688.027344	4.688964844	1.5390625	1.547358398
-1690.136719	4.694824219	1.53125	1.549291992
-1692.246094	4.700683594	1.53515625	1.551225586
-1694.267578	4.706298828	1.54296875	1.553078613
-1696.201172	4.711669922	1.52734375	1.554851074
-1698.046875	4.716796875	1.5546875	1.556542969
-1699.892578	4.721923828	1.52734375	1.558234863
-1701.5625	4.7265625	1.546875	1.559765625
-1703.144531	4.730957031	1.54296875	1.56121582
-1704.638672	4.735107422	1.53515625	1.562585449
-1705.957031	4.738769531	1.55859375	1.563793945
-1707.275391	4.742431641	1.52734375	1.565002441
-1708.505859	4.745849609	1.5625	1.566130371
-1709.560547	4.748779297	1.5390625	1.567097168
-1710.439453	4.751220703	1.55078125	1.567902832
-1711.142578	4.753173828	1.55078125	1.568547363
-1712.021484	4.755615234	1.54296875	1.569353027
-1712.724609	4.757568359	1.5625	1.569997559
-1713.427734	4.759521484	1.54296875	1.57064209
-1714.306641	4.761962891	1.5625	1.571447754
-1715.185547	4.764404297	1.5546875	1.572253418
-1716.064453	4.766845703	1.5546875	1.573059082
-1717.119141	4.769775391	1.5703125	1.574025879
-1718.173828	4.772705078	1.546875	1.574992676
-1719.140625	4.775390625	1.57421875	1.575878906
-1720.019531	4.777832031	1.55078125	1.57668457
-1720.810547	4.780029297	1.55859375	1.577409668
-1721.689453	4.782470703	1.5625	1.578215332
-1722.392578	4.784423828	1.55078125	1.578859863
-1723.007813	4.786132813	1.5703125	1.579423828
-1723.623047	4.787841797	1.55078125	1.579987793
-1724.150391	4.789306641	1.5703125	1.580471191
-1724.765625	4.791015625	1.5546875	1.581035156
-1725.380859	4.792724609	1.56640625	1.581599121
-1726.083984	4.794677734	1.56640625	1.582243652
-1726.875	4.796875	1.5546875	1.58296875
-1727.666016	4.799072266	1.58203125	1.583693848
-1728.457031	4.801269531	1.55859375	1.584418945
-1729.423828	4.803955078	1.578125	1.585305176
-1730.214844	4.806152344	1.56640625	1.586030273
-1731.005859	4.808349609	1.5625	1.586755371
-1731.708984	4.810302734	1.58984375	1.587399902
-1732.148438	4.811523438	1.56640625	1.587802734
-1732.587891	4.812744141	1.58203125	1.588205566
-1733.027344	4.813964844	1.5625	1.588608398
-1733.466797	4.815185547	1.5703125	1.58901123
-1733.90625	4.81640625	1.57421875	1.589414063
-1734.433594	4.817871094	1.55859375	1.589897461
-1734.873047	4.819091797	1.5859375	1.590300293
-1735.664063	4.821289063	1.55859375	1.591025391
-1736.455078	4.823486328	1.578125	1.591750488
-1737.333984	4.825927734	1.5703125	1.592556152
-1738.300781	4.828613281	1.57421875	1.593442383
-1739.355469	4.831542969	1.5859375	1.59440918
-1740.585938	4.834960938	1.55859375	1.595537109
-1741.728516	4.838134766	1.6015625	1.596584473
-1742.958984	4.841552734	1.56640625	1.597712402
-1744.013672	4.844482422	1.58984375	1.598679199
-1745.068359	4.847412109	1.5859375	1.599645996
-1746.035156	4.850097656	1.57421875	1.600532227
-1746.826172	4.852294922	1.59375	1.601257324
-1747.705078	4.854736328	1.57421875	1.602062988
-1748.583984	4.857177734	1.58984375	1.602868652
-1749.375	4.859375	1.578125	1.60359375
-1750.253906	4.861816406	1.58203125	1.604399414
-1751.220703	4.864501953	1.58984375	1.605285645
-1752.275391	4.867431641	1.58203125	1.606252441
-1753.330078	4.870361328	1.6015625	1.607219238
-1754.296875	4.873046875	1.578125	1.608105469
-1755.175781	4.875488281	1.6015625	1.608911133
-1756.054688	4.877929688	1.5859375	1.609716797
-1756.933594	4.880371094	1.59375	1.610522461
-1757.724609	4.882568359	1.6015625	1.611247559
-1758.427734	4.884521484	1.578125	1.61189209
-1759.042969	4.886230469	1.60546875	1.612456055
-1759.570313	4.887695313	1.5859375	1.612939453
-1760.097656	4.889160156	1.59765625	1.613422852
-1760.625	4.890625	1.59765625	1.61390625
-1761.152344	4.892089844	1.5859375	1.614389648
-1761.679688	4.893554688	1.60546875	1.614873047
-1762.207031	4.895019531	1.58203125	1.615356445
-1762.822266	4.896728516	1.60546875	1.61592041
-1763.349609	4.898193359	1.58984375	1.616403809
-1763.964844	4.899902344	1.59765625	1.616967773
-1764.492188	4.901367188	1.60546875	1.617451172
-1765.019531	4.902832031	1.5859375	1.61793457
-1765.546875	4.904296875	1.61328125	1.618417969
-1766.162109	4.906005859	1.58984375	1.618981934
-1766.777344	4.907714844	1.60546875	1.619545898
-1767.392578	4.909423828	1.6015625	1.620109863
-1768.183594	4.911621094	1.59765625	1.620834961
-1768.710938	4.913085938	1.62109375	1.621318359
-1769.501953	4.915283203	1.59765625	1.622043457
-1770.117188	4.916992188	1.6171875	1.622607422
-1770.820313	4.918945313	1.59765625	1.623251953
-1771.523438	4.920898438	1.60546875	1.623896484
-1772.138672	4.922607422	1.609375	1.624460449
-1772.138672	4.922607422	1.59765625	1.624460449
-1773.369141	4.926025391	1.6171875	1.625588379
-1773.369141	4.926025391	1.59375	1.625588379
-1775.039063	4.930664063	1.61328125	1.627119141
-1775.917969	4.933105469	1.60546875	1.627924805
-1776.796875	4.935546875	1.609375	1.628730469
-1777.763672	4.938232422	1.61328125	1.629616699
-1778.818359	4.941162109	1.59375	1.630583496
-1779.960938	4.944335938	1.62109375	1.631630859
-1781.191406	4.947753906	1.6015625	1.632758789
-1782.421875	4.951171875	1.62109375	1.633886719
-1783.652344	4.954589844	1.6171875	1.635014648
-1784.707031	4.957519531	1.609375	1.635981445
-1785.498047	4.959716797	1.62890625	1.636706543
-1786.464844	4.962402344	1.609375	1.637592773
-1787.34375	4.96484375	1.640625	1.638398438
-1788.398438	4.967773438	1.61328125	1.639365234
-1789.365234	4.970458984	1.61328125	1.640251465
-1790.332031	4.973144531	1.625	1.641137695
-1791.386719	4.976074219	1.609375	1.642104492
-1792.617188	4.979492188	1.62890625	1.643232422
-1793.759766	4.982666016	1.6171875	1.644279785
-1794.814453	4.985595703	1.63671875	1.645246582
-1795.605469	4.987792969	1.62109375	1.64597168
-1796.396484	4.989990234	1.625	1.646696777
-1797.275391	4.992431641	1.640625	1.647502441
-1798.242188	4.995117188	1.6171875	1.648388672
-1799.121094	4.997558594	1.640625	1.649194336
-1800	5	1.625	1.65
-1800.791016	5.002197266	1.63671875	1.650725098
-1801.582031	5.004394531	1.6328125	1.651450195
-1802.285156	5.006347656	1.625	1.652094727
-1803.076172	5.008544922	1.64453125	1.652819824
-1803.867188	5.010742188	1.62109375	1.653544922
-1804.746094	5.013183594	1.6484375	1.654350586
-1805.712891	5.015869141	1.6328125	1.655236816
-1806.679688	5.018554688	1.6328125	1.656123047
-1807.646484	5.021240234	1.6484375	1.657009277
-1808.613281	5.023925781	1.62890625	1.657895508
-1809.580078	5.026611328	1.65234375	1.658781738
-1810.634766	5.029541016	1.62890625	1.659748535
-1811.777344	5.032714844	1.6484375	1.660795898
-1812.919922	5.035888672	1.64453125	1.661843262
-1814.150391	5.039306641	1.63671875	1.662971191
-1815.205078	5.042236328	1.6640625	1.663937988
-1816.171875	5.044921875	1.62109375	1.664824219
-1817.226563	5.047851563	1.65625	1.665791016
-1818.193359	5.050537109	1.640625	1.666677246
-1819.248047	5.053466797	1.6484375	1.667644043
-1820.390625	5.056640625	1.65625	1.668691406
-1821.533203	5.059814453	1.64453125	1.66973877
-1822.412109	5.062255859	1.6640625	1.670544434
-1823.378906	5.064941406	1.63671875	1.671430664
-1824.169922	5.067138672	1.66015625	1.672155762
-1824.960938	5.069335938	1.6484375	1.672880859
-1825.576172	5.071044922	1.6484375	1.673444824
-1826.191406	5.072753906	1.6640625	1.674008789
-1826.542969	5.073730469	1.640625	1.674331055
-1826.894531	5.074707031	1.66796875	1.67465332
-1827.421875	5.076171875	1.64453125	1.675136719
-1828.037109	5.077880859	1.66015625	1.675700684
-1828.740234	5.079833984	1.66015625	1.676345215
-1829.443359	5.081787109	1.64453125	1.676989746
-1830.322266	5.084228516	1.66796875	1.67779541
-1831.289063	5.086914063	1.65234375	1.678681641
-1832.255859	5.089599609	1.671875	1.679567871
-1833.310547	5.092529297	1.65625	1.680534668
-1834.277344	5.095214844	1.66015625	1.681420898
-1835.419922	5.098388672	1.66796875	1.682468262
-1836.474609	5.101318359	1.6484375	1.683435059
-1837.529297	5.104248047	1.671875	1.684401855
-1838.496094	5.106933594	1.65234375	1.685288086
-1839.550781	5.109863281	1.671875	1.686254883
-1840.429688	5.112304688	1.66796875	1.687060547
-1841.308594	5.114746094	1.6640625	1.687866211
-1842.099609	5.116943359	1.6796875	1.688591309
-1842.890625	5.119140625	1.65625	1.689316406
-1843.681641	5.121337891	1.6875	1.690041504
-1844.384766	5.123291016	1.6640625	1.690686035
-1845	5.125	1.67578125	1.69125
-1845.791016	5.127197266	1.67578125	1.691975098
-1846.494141	5.129150391	1.66015625	1.692619629
-1847.285156	5.131347656	1.68359375	1.693344727
-1848.339844	5.134277344	1.66796875	1.694311523
-1849.394531	5.137207031	1.68359375	1.69527832
-1850.449219	5.140136719	1.67578125	1.696245117
-1851.591797	5.143310547	1.67578125	1.69729248
-1852.734375	5.146484375	1.69140625	1.698339844
-1853.876953	5.149658203	1.6640625	1.699387207
-1855.019531	5.152832031	1.6953125	1.70043457
-1856.162109	5.156005859	1.671875	1.701481934
-1857.216797	5.158935547	1.69140625	1.70244873
-1858.183594	5.161621094	1.68359375	1.703334961
-1858.974609	5.163818359	1.67578125	1.704060059
-1859.765625	5.166015625	1.703125	1.704785156
-1860.380859	5.167724609	1.6640625	1.705349121
-1860.908203	5.169189453	1.69921875	1.70583252
-1861.523438	5.170898438	1.6796875	1.706396484
-1862.138672	5.172607422	1.68359375	1.706960449
-1862.929688	5.174804688	1.6953125	1.707685547
-1863.720703	5.177001953	1.68359375	1.708410645
-1864.6875	5.1796875	1.69921875	1.709296875
-1865.742188	5.182617188	1.67578125	1.710263672
-1866.884766	5.185791016	1.69921875	1.711311035
-1868.115234	5.189208984	1.69140625	1.712438965
-1869.433594	5.192871094	1.6875	1.713647461
-1870.664063	5.196289063	1.703125	1.714775391
-1871.982422	5.199951172	1.69140625	1.715983887
-1873.300781	5.203613281	1.7109375	1.717192383
-1874.619141	5.207275391	1.69140625	1.718400879
-1875.9375	5.2109375	1.703125	1.719609375
-1877.167969	5.214355469	1.70703125	1.720737305
-1878.398438	5.217773438	1.6875	1.721865234
-1879.541016	5.220947266	1.71484375	1.722912598
-1880.507813	5.223632813	1.6953125	1.723798828
-1881.386719	5.226074219	1.70703125	1.724604492
-1882.177734	5.228271484	1.703125	1.72532959
-1882.792969	5.229980469	1.69921875	1.725893555
-1883.496094	5.231933594	1.71875	1.726538086
-1884.199219	5.233886719	1.69921875	1.727182617
-1884.990234	5.236083984	1.71875	1.727907715
-1885.693359	5.238037109	1.703125	1.728552246
-1886.484375	5.240234375	1.71484375	1.729277344
-1887.363281	5.242675781	1.7109375	1.730083008
-1888.417969	5.245605469	1.703125	1.731049805
-1889.384766	5.248291016	1.71875	1.731936035
-1890.351563	5.250976563	1.69921875	1.732822266
-1891.142578	5.253173828	1.71875	1.733547363
-1891.757813	5.254882813	1.70703125	1.734111328
-1892.460938	5.256835938	1.7109375	1.734755859
-1893.076172	5.258544922	1.72265625	1.735319824
-1893.779297	5.260498047	1.6953125	1.735964355
-1894.570313	5.262695313	1.734375	1.736689453
-1895.449219	5.265136719	1.703125	1.737495117
-1896.328125	5.267578125	1.72265625	1.738300781
-1897.382813	5.270507813	1.71484375	1.739267578
-1898.349609	5.273193359	1.71484375	1.740153809
-1899.492188	5.276367188	1.73046875	1.741201172
-1900.722656	5.279785156	1.70703125	1.742329102
-1902.041016	5.283447266	1.73046875	1.743537598
-1903.359375	5.287109375	1.7109375	1.744746094
-1904.589844	5.290527344	1.7265625	1.745874023
-1905.820313	5.293945313	1.7265625	1.747001953
-1907.138672	5.297607422	1.71875	1.748210449
-1908.544922	5.301513672	1.7421875	1.749499512
-1909.6875	5.3046875	1.71875	1.750546875
-1910.830078	5.307861328	1.734375	1.751594238
-1911.796875	5.310546875	1.7265625	1.752480469
-1912.763672	5.313232422	1.7265625	1.753366699
-1913.642578	5.315673828	1.7421875	1.754172363
-1914.433594	5.317871094	1.71875	1.754897461
-1915.224609	5.320068359	1.7421875	1.755622559
-1916.015625	5.322265625	1.7265625	1.756347656
-1916.806641	5.324462891	1.73828125	1.757072754
-1917.685547	5.326904297	1.7421875	1.757878418
-1918.652344	5.329589844	1.73046875	1.758764648
-1919.707031	5.332519531	1.75	1.759731445
-1920.849609	5.335693359	1.7265625	1.760778809
-1922.080078	5.339111328	1.75	1.761906738
-1923.398438	5.342773438	1.734375	1.763115234
-1924.716797	5.346435547	1.7421875	1.76432373
-1926.035156	5.350097656	1.75	1.765532227
-1927.265625	5.353515625	1.73046875	1.766660156
-1928.320313	5.356445313	1.76171875	1.767626953
-1929.199219	5.358886719	1.734375	1.768432617
-1930.166016	5.361572266	1.75390625	1.769318848
-1930.957031	5.363769531	1.75	1.770043945
-1931.660156	5.365722656	1.7421875	1.770688477
-1932.451172	5.367919922	1.76171875	1.771413574
-1933.242188	5.370117188	1.74609375	1.772138672
-1934.033203	5.372314453	1.76171875	1.77286377
-1934.736328	5.374267578	1.7421875	1.773508301
-1935.439453	5.376220703	1.75390625	1.774152832
-1936.054688	5.377929688	1.75390625	1.774716797
-1936.582031	5.379394531	1.74609375	1.775200195
-1937.109375	5.380859375	1.765625	1.775683594
-1937.460938	5.381835938	1.73828125	1.776005859
-1937.900391	5.383056641	1.76171875	1.776408691
-1938.251953	5.384033203	1.75	1.776730957
-1938.515625	5.384765625	1.7578125	1.776972656
-1938.779297	5.385498047	1.765625	1.777214355
-1939.042969	5.386230469	1.7421875	1.777456055
-1939.306641	5.386962891	1.765625	1.777697754
-1939.658203	5.387939453	1.74609375	1.77802002
-1939.921875	5.388671875	1.76171875	1.778261719
-1940.449219	5.390136719	1.7578125	1.778745117
-1940.888672	5.391357422	1.74609375	1.779147949
-1941.503906	5.393066406	1.765625	1.779711914
-1942.207031	5.395019531	1.75	1.780356445
-1942.998047	5.397216797	1.765625	1.781081543
-1943.789063	5.399414063	1.75390625	1.781806641
-1944.667969	5.401855469	1.7578125	1.782612305
-1945.898438	5.405273438	1.76953125	1.783740234
-1947.216797	5.408935547	1.7421875	1.78494873
-1948.447266	5.412353516	1.78125	1.78607666
-1949.677734	5.415771484	1.7578125	1.78720459
-1950.908203	5.419189453	1.7734375	1.78833252
-1952.050781	5.422363281	1.765625	1.789379883
-1953.105469	5.425292969	1.765625	1.79034668
